,股票代码,交易日期,freq,开盘价,最高价,最低价,close,昨收价【除权价，前复权】,open_qfq,high_qfq,low_qfq,close_qfq,open_hfq,high_hfq,low_hfq,close_hfq,成交量,成交额（千元）,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】
0,002192.SZ,20250620,week,28.24,29.58,28.08,28.8,28.31,28.24,29.58,28.08,28.8,88.05,92.23,87.55,89.8,232041.14,670622.05,0.49,0.02
1,002192.SZ,20250613,week,28.99,29.85,28.2,28.31,28.95,28.99,29.85,28.2,28.31,90.39,93.07,87.93,88.27,284966.23,828633.67,-0.64,-0.02
2,002192.SZ,20250606,week,27.85,29.65,27.72,28.95,28.1,27.85,29.65,27.72,28.95,86.84,92.45,86.43,90.27,190653.5,550455.8,0.85,0.03
3,002192.SZ,20250530,week,28.34,28.83,27.88,28.1,28.52,28.34,28.83,27.88,28.1,88.36,89.89,86.93,87.62,133480.5,377418.92,-0.42,-0.01
4,002192.SZ,20250523,week,28.46,29.6,28.17,28.52,28.46,28.46,29.6,28.17,28.52,88.74,92.29,87.83,88.93,179077.4,516458.18,0.06,0.0
5,002192.SZ,20250516,week,28.47,29.46,28.35,28.46,28.3,28.47,29.46,28.35,28.46,88.77,91.86,88.4,88.74,216075.06,624630.06,0.16,0.01
6,002192.SZ,20250509,week,27.38,28.82,27.25,28.3,27.18,27.38,28.82,27.25,28.3,85.37,89.86,84.97,88.24,185234.5,518201.19,1.12,0.04
7,002192.SZ,20250502,week,27.24,27.43,26.8,27.18,27.36,27.24,27.43,26.8,27.18,84.93,85.53,83.56,84.75,85231.89,231344.95,-0.18,-0.01
8,002192.SZ,20250425,week,26.88,28.75,26.67,27.36,26.89,26.88,28.75,26.67,27.36,83.81,89.64,83.16,85.31,215983.26,597167.0,0.47,0.02
9,002192.SZ,20250418,week,27.83,27.94,26.59,26.89,27.35,27.83,27.94,26.59,26.89,86.77,87.12,82.91,83.84,142835.03,389994.72,-0.46,-0.02
10,002192.SZ,20250411,week,28.6,28.9,24.77,27.35,30.12,28.6,28.9,24.77,27.35,89.17,90.11,77.23,85.28,310715.55,836027.43,-2.77,-0.09
11,002192.SZ,20250404,week,30.31,30.46,29.9,30.12,30.52,30.31,30.46,29.9,30.12,94.51,94.97,93.23,93.91,111614.16,336831.71,-0.4,-0.01
12,002192.SZ,20250328,week,31.0,31.57,30.52,30.52,31.11,31.0,31.57,30.52,30.52,96.66,98.44,95.16,95.16,201369.87,623735.95,-0.59,-0.02
13,002192.SZ,20250321,week,32.5,32.83,31.0,31.11,32.39,32.5,32.83,31.0,31.11,101.34,102.36,96.66,97.0,262571.21,845220.56,-1.28,-0.04
14,002192.SZ,20250314,week,31.67,32.54,31.48,32.39,31.83,31.67,32.54,31.48,32.39,98.75,101.46,98.15,100.99,349515.15,1119527.75,0.56,0.02
15,002192.SZ,20250307,week,31.68,33.0,31.13,31.83,31.77,31.68,33.0,31.13,31.83,98.78,102.89,97.06,99.25,369893.0,1182134.86,0.06,0.0
16,002192.SZ,20250228,week,32.04,32.85,31.58,31.77,32.05,32.04,32.85,31.58,31.77,99.9,102.43,98.47,99.06,374985.05,1206078.89,-0.28,-0.01
17,002192.SZ,20250221,week,32.45,33.06,31.22,32.05,32.52,32.45,33.06,31.22,32.05,101.18,103.08,97.34,99.93,297707.28,952208.08,-0.47,-0.01
18,002192.SZ,20250214,week,32.2,33.68,31.36,32.52,32.2,32.2,33.68,31.36,32.52,100.4,105.01,97.78,101.4,368006.29,1193642.31,0.32,0.01
19,002192.SZ,20250207,week,30.7,32.59,30.52,32.2,30.57,30.7,32.59,30.52,32.2,95.72,101.62,95.16,100.4,178987.15,565860.59,1.63,0.05
20,002192.SZ,20250131,week,31.18,31.69,30.56,30.57,31.15,31.18,31.69,30.56,30.57,97.22,98.81,95.29,95.32,34483.48,106942.68,-0.58,-0.02
21,002192.SZ,20250124,week,32.18,32.54,30.5,31.15,32.08,32.18,32.54,30.5,31.15,100.34,101.46,95.1,97.13,203951.52,642291.31,-0.93,-0.03
22,002192.SZ,20250117,week,29.55,33.27,29.47,32.08,29.87,29.55,33.27,29.47,32.08,92.14,103.74,91.89,100.03,380665.51,1204742.5,2.21,0.07
23,002192.SZ,20250110,week,31.6,32.25,29.87,29.87,31.2,31.6,32.25,29.87,29.87,98.53,100.56,93.13,93.13,247496.08,773413.23,-1.33,-0.04
24,002192.SZ,20250103,week,33.15,33.44,31.0,31.2,33.27,33.15,33.44,31.0,31.2,103.36,104.27,96.66,97.28,198779.5,638722.15,-2.07,-0.06
25,002192.SZ,20241227,week,34.58,34.85,33.05,33.27,34.59,34.58,34.85,33.05,33.27,107.82,108.66,103.05,103.74,192436.22,649560.82,-1.32,-0.04
26,002192.SZ,20241220,week,35.71,35.77,33.71,34.59,35.81,35.71,35.77,33.71,34.59,111.34,111.53,105.11,107.85,212755.68,737864.42,-1.22,-0.03
27,002192.SZ,20241213,week,36.81,37.94,35.8,35.81,37.14,36.81,37.94,35.8,35.81,114.77,118.3,111.62,111.66,330508.32,1214583.37,-1.33,-0.04
28,002192.SZ,20241206,week,37.9,38.74,36.13,37.14,38.12,37.9,38.74,36.13,37.14,118.17,120.79,112.65,115.8,398599.75,1497317.22,-0.98,-0.03
29,002192.SZ,20241129,week,38.63,39.96,36.1,38.12,38.35,38.63,39.96,36.1,38.12,120.45,124.6,112.56,118.86,439041.38,1663932.38,-0.23,-0.01
30,002192.SZ,20241122,week,36.97,40.97,35.36,38.35,36.98,36.97,40.97,35.36,38.35,115.27,127.74,110.25,119.58,779474.37,3028252.91,1.37,0.04
31,002192.SZ,20241115,week,36.79,42.01,36.72,36.98,37.14,36.79,42.01,36.72,36.98,114.71,130.99,114.49,115.3,1035114.1,4116517.35,-0.16,0.0
32,002192.SZ,20241108,week,35.38,39.22,35.02,37.14,35.58,35.38,39.22,35.02,37.14,110.31,122.29,109.19,115.8,827352.59,3071369.18,1.56,0.04
33,002192.SZ,20241101,week,35.8,36.88,33.8,35.58,36.05,35.8,36.88,33.8,35.58,111.62,114.99,105.39,110.94,652341.19,2302750.96,-0.47,-0.01
34,002192.SZ,20241025,week,34.15,36.55,33.89,36.05,33.96,34.15,36.55,33.89,36.05,106.48,113.96,105.67,112.4,752994.05,2643149.11,2.09,0.06
