,股票代码,交易日期,freq,开盘价,最高价,最低价,close,昨收价【除权价，前复权】,open_qfq,high_qfq,low_qfq,close_qfq,open_hfq,high_hfq,low_hfq,close_hfq,成交量,成交额（千元）,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】
0,000031.SZ,20250620,week,2.61,2.68,2.54,2.55,2.61,2.61,2.68,2.54,2.55,38.24,39.26,37.21,37.36,557477.34,145513.93,-0.06,-0.02
1,000031.SZ,20250613,week,2.66,2.71,2.6,2.61,2.66,2.66,2.71,2.6,2.61,38.97,39.7,38.09,38.24,803034.91,214201.62,-0.05,-0.02
2,000031.SZ,20250606,week,2.59,2.69,2.57,2.66,2.61,2.59,2.69,2.57,2.66,37.95,39.41,37.65,38.97,574245.94,151212.77,0.05,0.02
3,000031.SZ,20250530,week,2.57,2.64,2.56,2.61,2.57,2.57,2.64,2.56,2.61,37.65,38.68,37.51,38.24,477642.75,124205.5,0.04,0.02
4,000031.SZ,20250523,week,2.59,2.7,2.56,2.57,2.6,2.59,2.7,2.56,2.57,37.95,39.56,37.51,37.65,696968.74,184040.84,-0.03,-0.01
5,000031.SZ,20250516,week,2.63,2.66,2.59,2.6,2.62,2.63,2.66,2.59,2.6,38.53,38.97,37.95,38.09,701428.9,183745.48,-0.02,-0.01
6,000031.SZ,20250509,week,2.64,2.78,2.61,2.62,2.61,2.64,2.78,2.61,2.62,38.68,40.73,38.24,38.39,668546.75,178016.38,0.01,0.0
7,000031.SZ,20250502,week,2.7,2.71,2.53,2.61,2.73,2.7,2.71,2.53,2.61,39.56,39.7,37.07,38.24,751112.1,195534.7,-0.12,-0.04
8,000031.SZ,20250425,week,2.76,2.86,2.67,2.73,2.74,2.76,2.86,2.67,2.73,40.44,41.9,39.12,40.0,1594120.56,439877.42,-0.01,0.0
9,000031.SZ,20250418,week,2.59,2.88,2.57,2.74,2.56,2.59,2.88,2.57,2.74,37.95,42.19,37.65,40.14,2403591.84,657456.66,0.18,0.07
10,000031.SZ,20250411,week,2.61,2.65,2.32,2.56,2.68,2.61,2.65,2.32,2.56,38.24,38.83,33.99,37.51,1095216.1,272785.43,-0.12,-0.04
11,000031.SZ,20250404,week,2.66,2.69,2.6,2.68,2.67,2.66,2.69,2.6,2.68,38.97,39.41,38.09,39.26,477210.4,126133.78,0.01,0.0
12,000031.SZ,20250328,week,2.76,2.77,2.62,2.67,2.76,2.76,2.77,2.62,2.67,40.44,40.58,38.39,39.12,764984.58,205363.46,-0.09,-0.03
13,000031.SZ,20250321,week,2.76,2.84,2.74,2.76,2.73,2.76,2.84,2.74,2.76,40.44,41.61,40.14,40.44,909169.42,253510.02,0.03,0.01
