,股票代码,交易日期,freq,开盘价,最高价,最低价,close,昨收价【除权价，前复权】,open_qfq,high_qfq,low_qfq,close_qfq,open_hfq,high_hfq,low_hfq,close_hfq,成交量,成交额（千元）,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】
0,002847.SZ,20250620,week,86.1,87.09,78.95,80.8,87.1,86.1,87.09,78.95,80.8,199.09,201.38,182.56,186.83,147038.81,1211566.21,-6.3,-0.07
1,002847.SZ,20250613,week,88.37,90.54,85.5,87.1,88.5,88.37,90.54,85.5,87.1,204.34,209.36,197.7,201.4,100829.8,888987.11,-1.4,-0.02
2,002847.SZ,20250606,week,87.56,99.98,86.7,88.5,88.33,87.56,99.98,86.7,88.5,202.46,231.18,200.48,204.64,162659.76,1509084.84,0.17,0.0
3,002847.SZ,20250530,week,89.92,92.68,86.4,88.33,89.82,89.92,92.68,86.4,88.33,207.92,214.3,199.78,204.25,113217.21,1000045.84,-1.49,-0.02
4,002847.SZ,20250523,week,89.47,97.3,85.0,89.82,89.46,89.47,97.3,85.0,89.82,206.88,224.99,196.55,207.69,163558.21,1502574.68,0.36,0.0
5,002847.SZ,20250516,week,88.7,91.99,87.0,89.46,88.79,88.7,91.99,87.0,89.46,205.1,212.71,201.17,206.86,108193.02,968351.44,0.67,0.01
6,002847.SZ,20250509,week,88.5,90.27,86.08,88.79,89.8,88.5,90.27,86.08,88.79,204.64,208.73,199.04,205.31,111633.4,984018.9,-1.01,-0.01
7,002847.SZ,20250502,week,90.33,95.0,88.3,89.8,90.5,90.33,95.0,88.3,89.8,208.87,219.67,204.18,207.64,108305.21,986636.72,-0.7,-0.01
8,002847.SZ,20250425,week,81.2,93.6,78.0,90.5,83.6,81.2,93.6,78.0,90.5,187.76,216.43,180.36,209.26,278862.88,2396510.23,6.9,0.08
9,002847.SZ,20250418,week,74.93,89.85,74.51,83.6,75.6,74.93,89.85,74.51,83.6,173.26,207.76,172.29,193.31,283081.17,2368103.45,8.0,0.11
10,002847.SZ,20250411,week,70.5,80.0,65.52,75.6,72.8,70.5,80.0,65.52,75.6,163.02,184.98,151.5,174.81,314630.16,2315700.82,2.8,0.04
11,002847.SZ,20250404,week,60.0,73.0,60.0,72.8,60.85,60.0,73.0,60.0,72.8,138.74,168.8,138.74,168.34,206398.73,1383870.4,11.95,0.2
12,002847.SZ,20250328,week,57.89,61.16,56.0,60.85,57.77,57.89,61.16,56.0,60.85,133.86,141.42,129.49,140.7,109507.67,642453.53,3.08,0.05
13,002847.SZ,20250321,week,59.96,61.4,57.01,57.77,59.74,59.96,61.4,57.01,57.77,138.65,141.98,131.82,133.58,100011.3,584330.91,-1.97,-0.03
